,image_name,label,feature1,feature2
726,726.png,8,-7.892045,-19.116186
727,727.png,9,-16.200449,-10.642762
728,728.png,7,-22.042088,8.049519
729,729.png,4,-18.996145,-49.72732
730,730.png,7,-32.281563,2.7078564
731,731.png,3,9.53251,3.6030488
732,732.png,2,30.54954,32.147808
733,733.png,0,39.560974,-19.634016
734,734.png,8,-8.759333,-20.474602
735,735.png,6,-8.511376,39.795208
736,736.png,8,-13.810832,10.882434
737,737.png,6,-6.477658,38.585873
738,738.png,1,6.1439757,51.719734
739,739.png,6,-15.74897,44.48993
740,740.png,8,4.4085336,-22.935627
741,741.png,9,-18.626966,-15.4082575
742,742.png,4,-29.786074,-45.84339
743,743.png,0,34.999474,-20.55068
744,744.png,9,-27.18061,-21.664085
745,745.png,0,32.180634,-22.157816
746,746.png,4,-17.4883,-27.739988
747,747.png,1,23.625889,6.6765103
748,748.png,5,12.874776,-10.420432
749,749.png,4,-8.59242,-51.7077
750,750.png,7,-39.068943,1.8019407
751,751.png,5,21.09805,-9.674153
752,752.png,3,-7.7394795,8.522318
753,753.png,7,-22.335617,19.191795
754,754.png,4,-12.718836,-31.317074
755,755.png,9,-14.415723,-9.264787
756,756.png,8,-10.232509,-23.674232
757,757.png,5,24.470308,-18.157013
758,758.png,8,-3.6026084,-27.457745
759,759.png,6,-15.090794,45.094925
760,760.png,3,-14.060233,7.83309
761,761.png,8,6.5197163,-37.502064
762,762.png,6,-28.54107,32.76773
763,763.png,9,-23.53718,-16.571423
764,764.png,9,-48.875626,-21.173693
765,765.png,1,23.628592,18.928602
766,766.png,8,0.2151557,-30.89645
767,767.png,3,7.1280875,8.643119
768,768.png,5,19.336641,-12.413454
769,769.png,8,6.899858,-38.44032
770,770.png,6,-42.672478,35.15982
771,771.png,5,22.073006,-18.171764
772,772.png,9,-17.075869,-12.684923
773,773.png,7,-30.888512,13.66354
774,774.png,2,45.967857,10.978926
775,775.png,5,30.294964,-28.475784
776,776.png,0,30.019453,0.7122467
777,777.png,8,5.0850587,-40.298664
778,778.png,5,16.739912,-12.393007
779,779.png,1,26.1433,9.201446
780,780.png,1,14.226624,47.956154
781,781.png,0,35.029865,-20.603374
782,782.png,9,-31.287832,-21.554914
783,783.png,1,26.033041,9.031301
784,784.png,8,5.1561894,-24.667934
785,785.png,6,-8.495697,39.642406
786,786.png,7,-43.35878,-4.4442873
787,787.png,0,37.27569,-19.641136
788,788.png,9,-31.021933,-23.262388
789,789.png,3,7.427199,8.2954855
790,790.png,0,48.522213,-16.235828
791,791.png,8,8.573678,-37.817085
792,792.png,8,-6.8097563,-14.05325
793,793.png,9,-16.95497,-10.273659
794,794.png,6,-5.1928983,37.2246
795,795.png,7,-19.938377,13.327625
796,796.png,8,4.21556,-28.128828
797,797.png,4,-16.935167,-41.63659
798,798.png,7,-40.927967,2.7590852
799,799.png,5,20.610367,-8.20709
800,800.png,9,-30.388372,-20.195826
801,801.png,2,44.82996,28.987574
802,802.png,6,-21.132847,34.45046
803,803.png,7,-19.7957,13.879666
804,804.png,4,-38.32115,-38.04523
805,805.png,5,20.539526,-8.331564
806,806.png,9,-30.443748,-16.385838
807,807.png,2,44.516647,29.197264
808,808.png,3,-9.015874,-0.8097631
809,809.png,1,23.679495,19.313185
810,810.png,6,-25.179224,28.512817
811,811.png,3,9.088056,3.8615658
812,812.png,9,-36.864807,-13.862138
813,813.png,2,45.771618,31.016367
814,814.png,2,32.84127,32.728867
815,815.png,5,19.177067,-7.854213
816,816.png,6,-15.647549,37.361973
817,817.png,8,9.549066,-37.53541
818,818.png,0,35.936203,-5.9019694
819,819.png,7,-38.434353,16.153461
820,820.png,7,-48.45413,-2.7366612
821,821.png,1,23.892958,2.8384774
822,822.png,9,-20.852821,-1.9616314
823,823.png,8,5.8120284,-40.317356
824,824.png,7,-38.969887,-0.6613291
825,825.png,0,30.422318,-19.48283
826,826.png,9,-46.126827,-25.90967
827,827.png,9,-16.558535,-6.028423
828,828.png,4,-42.215702,-39.78501
829,829.png,6,-7.898039,36.75513
830,830.png,2,27.561403,33.114662
831,831.png,8,7.6631737,-39.711914
832,832.png,5,19.61332,-10.78657
833,833.png,1,23.666937,18.898245
834,834.png,4,-23.115938,-35.536587
835,835.png,1,26.971064,13.219918
836,836.png,5,10.920221,-10.861372
837,837.png,5,20.657467,-8.127229
838,838.png,1,7.686447,32.939816
839,839.png,7,-25.41305,14.717433
840,840.png,3,1.6717917,7.3495865
841,841.png,6,-10.736235,40.622204
842,842.png,4,-36.97834,-42.420208
843,843.png,3,10.316886,1.9471697
844,844.png,2,42.367847,8.378297
845,845.png,5,20.825493,-8.533681
846,846.png,6,-14.414112,20.105785
847,847.png,4,-16.687038,-48.02555
848,848.png,4,-39.494015,-35.50685
849,849.png,0,27.34132,-13.276736
850,850.png,4,-15.116162,-26.58525
851,851.png,4,-18.950397,-49.565506
852,852.png,6,-8.520682,29.185564
853,853.png,7,-24.355145,16.74494
854,854.png,2,-33.53532,-23.48065
855,855.png,4,-18.87362,-49.54051
856,856.png,3,-4.101943,-1.2119703
857,857.png,3,11.726741,3.6266432
858,858.png,8,3.6457517,-36.15344
859,859.png,0,31.172808,-19.979338
860,860.png,0,34.642094,-14.668661
861,861.png,3,9.154245,3.8170333
862,862.png,2,35.084534,25.452087
863,863.png,2,43.815147,34.08555
864,864.png,9,-24.422367,1.9350975
865,865.png,8,8.939163,-39.83827
866,866.png,2,28.696697,17.379988
867,867.png,3,9.838455,3.807378
868,868.png,7,-32.91116,5.643438
869,869.png,0,29.42973,-16.021572
870,870.png,1,2.5606039,55.259903
871,871.png,1,26.178022,11.064659
872,872.png,0,49.01853,-0.68501955
873,873.png,2,44.68396,10.604991
874,874.png,3,3.5147645,15.7726755
875,875.png,3,-7.5763097,12.740056
876,876.png,8,-6.339948,-20.583511
877,877.png,4,-25.437521,-42.223053
878,878.png,3,-5.8798146,-2.9379768
879,879.png,5,28.34663,-40.236996
880,880.png,7,-26.865906,15.157505
881,881.png,6,-16.652636,34.541023
882,882.png,4,-39.434593,-40.752045
883,883.png,7,-41.915737,17.941063
884,884.png,7,6.2157354,21.938955
885,885.png,8,7.247272,-42.03668
886,886.png,5,11.818761,-7.470247
887,887.png,9,-16.509926,-12.547155
888,888.png,7,-34.964336,7.8583274
889,889.png,0,33.753265,-23.905773
890,890.png,3,-1.530975,6.04854
891,891.png,1,26.111763,10.853376
892,892.png,6,18.368383,42.960396
893,893.png,2,41.55596,9.090115
894,894.png,4,-9.828181,-35.459
895,895.png,3,-4.97464,10.556961
896,896.png,4,-8.972338,-51.81489
897,897.png,4,-16.319834,-50.213223
898,898.png,7,-31.691832,1.4024552
899,899.png,5,31.061737,-35.75874
900,900.png,9,-29.209133,-5.074991
901,901.png,6,-9.791965,37.888412
902,902.png,9,37.16637,-11.284374
903,903.png,0,29.551394,-19.7386
904,904.png,7,-44.978954,2.2154145
905,905.png,1,24.146683,6.0192404
906,906.png,4,-30.48631,-30.232574
907,907.png,2,45.949238,8.494039
908,908.png,7,-52.562405,0.8486804
909,909.png,3,11.516537,4.9834456
910,910.png,6,-26.186934,45.35497
911,911.png,7,-24.124964,19.009985
912,912.png,5,16.230364,-23.445347
913,913.png,8,13.054834,-44.449905
914,914.png,4,-30.874561,-40.783676
915,915.png,5,27.617239,-37.442516
916,916.png,5,2.1691082,-11.497156
917,917.png,2,51.538208,17.164488
918,918.png,7,-18.138798,8.790792
919,919.png,1,26.651018,9.377174
920,920.png,1,13.87299,34.387848
921,921.png,5,27.350504,-36.851463
922,922.png,6,-8.629478,24.477428
923,923.png,8,6.413234,-41.922455
924,924.png,5,4.9452696,-7.78827
925,925.png,8,4.549475,-42.020588
926,926.png,4,-34.353695,-36.293457
927,927.png,0,30.64828,-13.729823
928,928.png,7,-29.410604,13.120771
929,929.png,9,-15.055163,-13.618986
930,930.png,9,-16.534872,-9.955668
931,931.png,2,51.428627,15.304323
932,932.png,9,-40.99095,-15.339276
933,933.png,7,-29.249645,22.12434
934,934.png,7,-39.190113,23.708805
935,935.png,8,16.333559,-44.24634
936,936.png,7,-37.081047,-0.43861768
937,937.png,4,-7.856255,-49.15868
938,938.png,2,26.287659,30.647448
939,939.png,6,-3.4718225,33.531326
940,940.png,9,-35.582195,-22.131348
941,941.png,1,28.190779,10.009603
942,942.png,7,-46.886444,17.308723
943,943.png,0,25.44872,-13.056337
944,944.png,6,-32.64458,40.622738
945,945.png,4,-10.154129,-42.191406
946,946.png,2,24.768644,24.360313
947,947.png,5,26.5194,-39.678646
948,948.png,7,-18.194536,8.714207
949,949.png,0,31.235035,-18.993742
950,950.png,7,-31.85942,0.6395764
951,951.png,1,22.881224,6.8666263
952,952.png,0,32.59653,-3.286291
953,953.png,3,-0.20228606,-0.38106945
954,954.png,7,-26.528587,16.18026
955,955.png,6,-5.782743,34.501934
956,956.png,5,17.984432,-8.860311
957,957.png,0,26.095837,-13.051944
958,958.png,6,-15.36548,29.843414
959,959.png,1,26.16937,4.335505
960,960.png,5,9.581702,-17.27882
961,961.png,1,27.958931,9.500779
962,962.png,7,-44.63755,12.06583
963,963.png,8,10.644287,-37.943287
964,964.png,5,21.325861,-28.428846
965,965.png,0,29.746456,-17.402437
966,966.png,3,-12.181305,17.136946
967,967.png,4,-16.357666,-50.24961
968,968.png,7,-34.26483,-0.424488
969,969.png,7,-40.141003,21.930122
970,970.png,5,10.828447,-6.799464
971,971.png,7,-28.109838,22.60598
972,972.png,8,-4.178352,-35.300983
973,973.png,6,-6.0823083,35.586357
974,974.png,9,-10.347958,-16.726927
975,975.png,3,6.45796,14.965283
976,976.png,8,-2.6192188,-30.605377
977,977.png,6,-3.3917298,34.424335
978,978.png,1,8.748123,54.80494
979,979.png,0,26.611698,-13.358899
980,980.png,9,-30.487259,-6.0921326
981,981.png,7,-25.156662,20.375559
982,982.png,1,12.504275,41.5729
983,983.png,3,-0.1286247,-0.5124008
984,984.png,0,50.18719,-2.3450813
985,985.png,5,28.958954,-35.405464
986,986.png,6,-33.41085,38.597095
987,987.png,4,-13.286809,-48.882576
988,988.png,4,-23.983126,-37.899178
989,989.png,2,49.189915,11.772746
990,990.png,4,-38.298416,-41.51268
991,991.png,4,-19.059704,-49.87976
992,992.png,3,-1.0491123,17.172314
993,993.png,1,28.136345,9.923413
994,994.png,7,-46.156277,12.572974
995,995.png,7,-31.873966,23.307156
996,996.png,6,-15.82411,23.196384
997,997.png,0,29.681736,-19.622108
998,998.png,3,0.34551248,17.423256
999,999.png,6,-3.4643152,34.049488
1000,1000.png,0,32.950096,-4.2208414
1001,1001.png,7,-30.093752,21.892984
1002,1002.png,1,7.8378325,44.05879
1003,1003.png,1,27.775034,5.8958397
1004,1004.png,4,-31.071112,-27.213455
1005,1005.png,9,-13.872459,-9.981917
1006,1006.png,4,-24.305716,-31.365232
1007,1007.png,3,-0.56985056,-0.9386707
1008,1008.png,4,-22.156267,-45.598793
1009,1009.png,8,15.854148,-43.797504
1010,1010.png,2,44.47019,12.478361
1011,1011.png,2,51.279606,14.400728
1012,1012.png,1,12.89738,30.018084
1013,1013.png,8,14.124409,-44.204136
1014,1014.png,7,-47.52649,1.5124991
1015,1015.png,0,34.44601,-21.572813
1016,1016.png,8,4.316385,-22.761005
1017,1017.png,1,28.275337,11.069529
1018,1018.png,0,40.453697,-0.47121587
1019,1019.png,7,-41.827805,20.933435
1020,1020.png,6,-9.589583,27.102945
1021,1021.png,3,7.042344,7.9996734
1022,1022.png,7,-30.852087,8.650812
1023,1023.png,7,-29.251524,22.109955
1024,1024.png,5,-8.0030575,-8.125493
1025,1025.png,8,8.64335,-32.73841
1026,1026.png,8,-2.5365255,-27.536081
1027,1027.png,9,-19.682913,-2.9374044
1028,1028.png,0,53.071537,-12.663339
1029,1029.png,0,34.470074,-21.653324
1030,1030.png,4,45.97259,30.628777
1031,1031.png,1,18.2949,10.163279
1032,1032.png,5,-1.0670198,7.619299
1033,1033.png,2,49.69383,16.108936
1034,1034.png,2,37.466515,14.245872
1035,1035.png,3,6.063743,-17.721067
1036,1036.png,9,-13.737903,-2.902527
1037,1037.png,4,-8.720078,-45.768623
1038,1038.png,9,-38.916565,-20.06233
1039,1039.png,5,30.29971,-28.918411
1040,1040.png,0,50.261753,-9.328687
1041,1041.png,6,-6.1034603,33.418404
1042,1042.png,7,-38.59704,-0.6859403
1043,1043.png,7,-33.136257,22.862267
1044,1044.png,1,5.8232913,23.758257
1045,1045.png,8,5.6964087,-20.245617
1046,1046.png,0,44.21749,-0.26870233
1047,1047.png,2,-17.345802,8.046823
1048,1048.png,2,44.76699,24.389116
1049,1049.png,0,38.523125,-20.84308
1050,1050.png,4,-34.82415,-41.761242
1051,1051.png,1,21.731674,9.921299
1052,1052.png,1,11.824964,45.414528
1053,1053.png,2,50.10759,15.994626
1054,1054.png,7,-46.110844,13.704511
1055,1055.png,3,31.144346,-29.29191
1056,1056.png,9,-31.758211,-13.447412
1057,1057.png,7,-19.146673,17.274162
1058,1058.png,2,28.196215,36.135555
1059,1059.png,8,8.197437,-29.348919
1060,1060.png,1,6.72734,35.66438
1061,1061.png,9,-17.252214,-2.3712285
1062,1062.png,5,18.218767,-17.218502
1063,1063.png,8,-4.2905784,-29.111288
1064,1064.png,8,-5.368336,-17.424414
1065,1065.png,1,14.48622,20.880178
1066,1066.png,9,-13.995709,-0.8483549
1067,1067.png,8,2.7966466,-17.943068
1068,1068.png,3,-0.5441206,10.370885
1069,1069.png,1,23.261278,1.6391363
1070,1070.png,6,-4.82664,24.978596
1071,1071.png,5,29.622902,-28.787088
1072,1072.png,7,-42.954838,8.845527
1073,1073.png,4,-9.576704,-45.991306
1074,1074.png,2,26.891193,25.527342
1075,1075.png,7,25.973112,-43.604015
1076,1076.png,0,37.82333,1.07692
1077,1077.png,3,21.28656,-9.141187
1078,1078.png,0,46.527122,-15.591431
1079,1079.png,4,19.771992,26.090574
1080,1080.png,1,21.596848,24.35058
1081,1081.png,1,17.8007,12.262653
1082,1082.png,7,-28.212816,17.118927
1083,1083.png,9,-22.238285,-18.833149
1084,1084.png,1,15.617432,40.25684
1085,1085.png,1,28.226564,10.941641
1086,1086.png,8,-4.939841,-19.896389
1087,1087.png,5,23.754114,-17.955353
1088,1088.png,7,-22.601177,1.5909476
1089,1089.png,5,31.313261,-34.89863
1090,1090.png,0,43.77235,-12.784402
1091,1091.png,6,-11.912066,35.555767
1092,1092.png,6,-18.125515,35.47222
1093,1093.png,0,38.00011,-19.575474
1094,1094.png,4,-25.208147,-25.114672
1095,1095.png,1,18.182568,11.512861
1096,1096.png,2,33.201565,30.239807
1097,1097.png,3,11.341952,9.9997635
1098,1098.png,4,-22.42712,-27.527922
1099,1099.png,4,-7.433184,-44.52882
1100,1100.png,6,-8.908738,24.749308
1101,1101.png,8,1.8541782,-31.955545
1102,1102.png,0,50.927124,-12.091864
1103,1103.png,9,-17.051746,-11.31225
1104,1104.png,5,16.528477,-10.369773
1105,1105.png,8,0.6626964,-20.208368
1106,1106.png,7,-21.455576,7.0171933
1107,1107.png,0,35.650223,-15.6974535
1108,1108.png,3,-7.751807,13.49259
1109,1109.png,5,30.956133,-30.252254
1110,1110.png,4,-25.456196,-27.34704
1111,1111.png,5,32.09826,-35.473663
1112,1112.png,9,-31.252241,-12.654317
1113,1113.png,6,-6.498315,32.13357
1114,1114.png,7,-42.195797,15.774903
1115,1115.png,1,26.98565,6.4730206
1116,1116.png,9,-37.449993,-19.207756
1117,1117.png,6,-5.6068683,32.307777
1118,1118.png,1,17.908491,34.60299
1119,1119.png,3,13.521452,0.6151146
1120,1120.png,8,9.354399,45.98153
1121,1121.png,3,14.96072,-0.18606688
1122,1122.png,9,-24.52268,-9.20607
1123,1123.png,1,22.442589,1.0043778
1124,1124.png,2,45.82293,7.914144
1125,1125.png,7,-29.908268,21.976952
1126,1126.png,7,-23.376091,6.943626
1127,1127.png,7,25.97944,-43.672974
1128,1128.png,0,41.72479,-0.7377885
1129,1129.png,2,43.773106,20.703342
1130,1130.png,3,-6.085933,2.6283944
1131,1131.png,1,28.437729,8.758091
1132,1132.png,1,18.25992,37.650826
1133,1133.png,4,-8.288141,-45.804485
1134,1134.png,2,35.279465,9.402471
1135,1135.png,5,31.338072,-30.632887
1136,1136.png,6,-11.643774,25.045729
1137,1137.png,0,29.563501,-15.22611
1138,1138.png,9,-28.450363,-1.0268775
1139,1139.png,6,-7.8189955,36.43198
1140,1140.png,2,31.403597,5.8161063
1141,1141.png,8,1.6206663,-14.006523
1142,1142.png,9,-23.199121,-15.487149
1143,1143.png,2,26.77606,29.387842
1144,1144.png,3,-7.4479194,0.91788197
1145,1145.png,3,-0.2618739,0.34634078
1146,1146.png,6,-12.877107,29.21018
1147,1147.png,9,-14.085907,-12.724688
1148,1148.png,1,-13.440146,-28.888271
1149,1149.png,4,-17.328182,-26.477592
1150,1150.png,3,-1.1526058,12.827319
1151,1151.png,3,-0.23595673,0.266066
1152,1152.png,0,40.843224,-6.427701
1153,1153.png,7,-19.02652,18.630548
1154,1154.png,7,-29.994335,8.124085
1155,1155.png,1,21.487864,6.673539
1156,1156.png,7,-37.313538,5.374066
1157,1157.png,7,-29.703838,21.959084
1158,1158.png,3,-12.95182,7.2962823
1159,1159.png,6,-6.5333495,35.96467
1160,1160.png,4,-42.531315,-36.73212
1161,1161.png,9,-15.081028,-10.333021
1162,1162.png,5,7.710517,-5.4779143
1163,1163.png,4,-8.341203,-46.148857
1164,1164.png,4,-25.17184,-29.882368
1165,1165.png,2,54.09379,15.0580225
1166,1166.png,7,-38.05832,-0.68635297
1167,1167.png,9,-16.94322,-5.0868545
1168,1168.png,0,28.791397,-1.375242
1169,1169.png,9,-19.832594,-6.4890003
1170,1170.png,8,0.4243501,-12.678398
1171,1171.png,4,-8.482183,-45.99554
1172,1172.png,4,-36.054253,-35.327827
1173,1173.png,9,-16.40465,-3.6927383
1174,1174.png,1,1.5234474,34.550667
1175,1175.png,2,43.639515,18.221003
1176,1176.png,4,-28.498104,-45.619427
1177,1177.png,9,-22.089106,-15.196925
1178,1178.png,3,3.2178798,6.2287893
1179,1179.png,0,31.90034,-15.285684
1180,1180.png,4,-16.112717,-36.44022
1181,1181.png,1,21.5501,19.959822
1182,1182.png,6,-2.9131916,26.093508
1183,1183.png,2,43.774696,21.091206
1184,1184.png,6,-8.762791,43.016716
1185,1185.png,3,12.493513,6.8966017
1186,1186.png,7,-47.824253,2.728972
1187,1187.png,4,-24.095385,-44.325996
1188,1188.png,2,36.757584,24.007837
1189,1189.png,6,-23.83004,39.42601
1190,1190.png,6,-42.90558,35.033638
1191,1191.png,7,-39.158596,13.070246
1192,1192.png,1,0.8378513,50.96615
1193,1193.png,8,-1.6443233,-37.517166
1194,1194.png,9,-47.117596,-23.494574
1195,1195.png,0,27.155582,-11.678957
1196,1196.png,4,-42.25626,-36.73305
1197,1197.png,1,17.285135,24.05199
1198,1198.png,4,-33.13177,-29.802378
1199,1199.png,2,39.55008,23.623707
1200,1200.png,1,5.0760074,26.095417
1201,1201.png,3,-1.8175259,-33.81646
1202,1202.png,6,-11.970661,38.94317
1203,1203.png,4,-17.91494,-35.90498
1204,1204.png,6,-17.749954,30.670887
1205,1205.png,7,-22.428125,20.077738
1206,1206.png,5,6.562368,-10.429894
1207,1207.png,8,-1.5084755,-36.58704
1208,1208.png,7,-42.8319,10.759044
1209,1209.png,0,33.300686,-19.725101
1210,1210.png,5,13.035555,-12.322083
1211,1211.png,1,14.981353,14.086784
1212,1212.png,4,-33.6452,-33.855347
1213,1213.png,2,38.637096,34.705593
1214,1214.png,8,6.6944027,-39.54212
1215,1215.png,4,-19.894781,-46.411304
1216,1216.png,7,-44.510014,4.7198935
1217,1217.png,7,-30.115433,15.329138
1218,1218.png,3,2.1643023,8.463128
1219,1219.png,8,8.957494,-48.420715
1220,1220.png,4,-34.800846,-41.734333
1221,1221.png,9,-18.582726,-12.989067
1222,1222.png,5,10.350458,10.923797
1223,1223.png,8,-3.724825,-34.71957
1224,1224.png,6,-23.700886,36.02047
1225,1225.png,7,-41.186195,10.129079
1226,1226.png,3,-6.732321,3.1015074
1227,1227.png,4,-9.705271,-35.64501
1228,1228.png,6,-7.3110766,27.15519
1229,1229.png,7,-28.35371,7.2524977
1230,1230.png,1,4.0203485,32.454
1231,1231.png,7,-41.352753,10.2342005
1232,1232.png,4,-23.088022,-28.311716
1233,1233.png,3,12.492357,6.844983
1234,1234.png,3,4.5771875,9.156056
1235,1235.png,9,-18.042542,-7.077295
1236,1236.png,8,1.1697036,-16.732773
1237,1237.png,8,-0.17776507,-31.48938
1238,1238.png,1,6.1274815,43.381195
1239,1239.png,8,-14.350999,-14.541022
1240,1240.png,6,-8.358382,24.454777
1241,1241.png,3,15.322543,1.0913213
1242,1242.png,1,7.8938026,38.90964
1243,1243.png,1,-2.3614876,46.22496
1244,1244.png,3,-30.465038,-13.717093
1245,1245.png,5,23.625937,-32.534706
1246,1246.png,2,34.881596,30.836123
1247,1247.png,8,-2.2552066,-33.39591
1248,1248.png,4,-15.070138,-44.377235
1249,1249.png,2,38.07163,33.154205
1250,1250.png,9,-24.339197,-2.4917696
1251,1251.png,7,-40.472305,9.5044985
1252,1252.png,1,4.5777082,34.743057
1253,1253.png,4,-18.87951,-35.73477
1254,1254.png,8,-2.1378865,-17.349867
1255,1255.png,2,38.111084,33.068214
1256,1256.png,9,-28.3426,-20.625282
1257,1257.png,6,-14.058069,24.200308
1258,1258.png,4,-28.52914,-42.32906
1259,1259.png,1,20.93394,18.75552
1260,1260.png,3,-13.571153,1.9018985
1261,1261.png,4,-18.581665,-33.49566
1262,1262.png,2,34.96269,33.365997
1263,1263.png,5,23.671852,-31.455606
1264,1264.png,2,35.807606,13.644118
1265,1265.png,5,23.694637,-31.545885
1266,1266.png,6,-29.812578,37.683556
1267,1267.png,8,-1.9127934,-37.04948
1268,1268.png,0,26.929255,-9.163745
1269,1269.png,6,-17.529623,43.700104
1270,1270.png,2,23.136463,33.681335
1271,1271.png,4,-18.090878,-35.93885
1272,1272.png,9,-23.216286,-18.883974
1273,1273.png,4,-18.46201,-35.9581
1274,1274.png,9,-14.9231615,-1.9483716
1275,1275.png,4,-18.200655,-36.912434
1276,1276.png,5,-7.994215,19.071022
1277,1277.png,1,21.209167,19.07548
1278,1278.png,5,17.087173,-9.477953
1279,1279.png,8,-3.2435515,-35.086887
1280,1280.png,4,-13.575836,-39.663147
1281,1281.png,7,-29.698635,6.6489205
1282,1282.png,9,-8.268844,-10.189973
1283,1283.png,5,27.494705,-36.227577
1284,1284.png,9,-20.497936,-2.5250368
1285,1285.png,5,27.644924,-36.12972
1286,1286.png,9,-29.491133,-11.217523
1287,1287.png,1,20.991846,18.716516
1288,1288.png,5,12.764374,-24.097292
1289,1289.png,8,7.0141935,-22.209358
1290,1290.png,3,-10.630502,14.974
1291,1291.png,9,-18.32412,-12.129701
1292,1292.png,9,-18.896759,-6.3033295
1293,1293.png,1,13.37681,33.11108
1294,1294.png,8,2.1304047,-30.881401
1295,1295.png,3,13.395172,2.4972973
1296,1296.png,8,0.29216212,-20.282036
1297,1297.png,6,-20.386936,43.66962
